,Completed
13130,True
13131,True
13133,True
13134,True
13135,True
13136,True
13137,True
13138,True
13139,True
13140,True
13141,True
13142,True
13143,True
13144,True
13145,True
13146,True
13147,True
13148,True
13149,True
13150,True
13151,True
13152,True
13153,True
13154,True
13155,True
13156,True
13157,True
13158,True
13159,True
13160,True
13161,True
13163,True
13164,True
13165,True
13166,True
13167,True
13168,True
13169,True
13170,True
13171,True
13172,True
13174,True
13175,True
13176,True
13177,True
13178,True
13180,True
13182,True
13183,True
13184,True
13185,True
13186,True
13187,True
13189,True
13190,True
13191,True
13192,True
13193,True
13194,True
13195,True
13196,True
13197,True
13198,True
13199,True
13200,True
13201,True
13203,True
13204,True
13205,True
13206,True
13208,True
13209,True
13210,True
13211,True
13212,True
13213,True
13214,True
13215,True
13216,True
13217,True
13218,True
13219,True
13220,True
13221,True
13222,True
13223,True
13224,True
13225,True
13226,True
13227,True
13228,True
13229,True
13230,True
13232,True
13233,True
13234,True
13235,True
13236,True
13237,True
13238,True
13239,True
13240,True
13241,True
13242,True
13243,True
13244,True
13245,True
13246,True
13247,True
13249,True
13250,True
13251,True
13252,True
13253,True
13254,True
13255,True
13256,True
13257,True
13259,True
13260,True
13261,True
13262,True
13264,True
13265,True
13266,True
13267,True
13268,True
13269,True
13270,True
13272,True
13273,True
13275,True
13276,True
13277,True
13278,True
13280,True
13281,True
13282,True
13283,True
13284,True
13285,True
13286,True
13287,True
13288,True
13290,True
13291,True
13292,True
13293,True
13295,True
13296,True
13297,True
13298,True
13299,True
13300,False
13301,True
13303,True
13304,True
13305,True
13306,True
13307,True
13308,True
13309,True
13310,True
13311,True
13312,True
13313,True
13314,True
13315,True
13316,True
13318,True
13319,True
13320,True
13321,True
13322,True
13323,True
13324,True
13325,True
13326,True
13327,True
13328,True
13329,True
13331,True
13333,True
13334,True
13335,True
13336,True
13338,True
13339,True
13340,True
13341,True
13343,True
13344,True
13345,True
13346,True
13348,True
13349,True
13350,True
13351,True
13352,True
13353,True
13354,True
13355,True
13356,False
13357,True
13358,True
13361,True
13363,True
13364,True
13365,True
13366,True
13367,True
13368,True
13369,True
13370,True
13371,True
13372,True
13373,True
13374,True
13375,True
13376,True
13377,True
13379,True
13381,True
13382,True
13383,True
13384,True
13385,True
13386,True
13387,True
13388,True
13389,True
13390,True
13391,True
13393,True
13395,True
13397,True
13398,True
13399,True
13400,True
13401,True
13402,True
13403,True
13405,True
13406,True
13408,True
13409,True
13410,True
13411,True
13412,True
13413,True
13414,True
13415,True
13416,True
13417,True
13418,True
13419,True
13420,True
13421,True
13422,True
13423,True
13424,True
13425,True
13426,True
13427,True
13428,True
13429,True
13430,True
13431,True
13432,True
13433,True
13434,True
13435,True
13436,True
13437,True
13438,True
13439,True
13440,True
13441,True
13442,True
13443,True
13444,True
13445,True
13446,True
13447,True
13448,True
13450,True
13452,True
13454,True
13455,True
13456,True
13457,True
13458,True
13459,True
13460,True
13462,True
13463,True
13464,True
13465,True
13466,True
13468,True
13469,True
13470,True
13471,True
13472,True
13473,True
13474,True
13475,True
13476,True
13477,True
13478,True
13479,True
13480,True
13481,True
13482,True
13483,True
13484,True
13485,True
13486,True
13487,True
13488,True
13489,True
13490,True
13491,True
13492,True
13493,True
13494,True
13496,True
13497,True
13498,True
13499,True
13500,True
13501,True
13502,True
13503,True
13504,True
13505,True
13506,True
13507,True
13508,True
13509,True
13510,True
13511,True
13512,True
13513,True
13514,True
13515,True
13516,True
13517,True
13518,True
13519,True
13520,True
13521,True
13523,True
13524,True
13525,True
13528,True
13529,True
13530,True
13531,True
13533,True
13534,True
13536,True
13537,True
13538,True
13539,True
13540,True
13541,True
13542,True
13543,True
13544,True
13545,True
13546,True
13547,True
13548,True
13549,True
13550,True
13551,True
13552,True
13553,True
13554,True
13555,True
13556,True
13557,True
13558,True
13559,True
13560,True
13561,True
13562,True
13563,True
13564,True
13565,True
13567,True
13568,True
13569,True
13570,True
13571,True
13572,True
13573,True
13574,True
13575,True
13576,False
13577,True
13578,True
13579,True
13580,True
13581,True
13582,True
13583,True
13584,True
13586,True
13587,True
13588,True
13589,True
13590,True
13591,True
13592,True
13593,True
13594,True
13595,True
13596,True
13597,True
13598,True
13601,True
13602,True
13603,True
13604,True
13605,True
13606,True
13607,True
13608,True
13610,True
13611,True
13612,True
13613,True
13616,True
13618,True
13620,True
13621,True
13622,True
13623,True
13624,True
13625,True
13626,True
13627,True
13628,True
13629,True
13630,True
13631,True
13632,True
13633,True
13634,True
13635,True
13636,True
13637,True
13638,True
13639,True
13640,True
13641,True
13642,True
13643,True
13645,True
13647,True
13648,True
13649,True
13651,True
13652,True
13653,True
13654,True
13655,True
13656,True
13658,True
13659,True
13660,True
13661,True
13662,True
13663,True
13664,True
13665,True
13666,True
13667,True
13668,True
13669,True
13670,True
13671,True
13672,True
13673,True
13674,True
13676,True
13677,True
13678,True
13680,True
13681,True
13682,True
13683,True
13684,True
13686,True
13687,True
13688,True
13689,True
13690,True
13691,True
13692,True
13693,True
13694,True
13695,True
13696,True
13697,True
13698,True
13699,True
13700,True
13701,True
13703,True
13704,True
13705,True
13706,True
13707,True
13708,True
13709,True
13710,True
13711,True
13712,True
13713,True
13715,True
13717,True
13718,True
13719,True
13720,True
13721,True
13722,True
13723,True
13724,True
13725,True
13726,True
13727,True
13728,True
13729,True
13730,True
13732,True
13733,True
13734,True
13735,True
13736,True
13737,True
13738,True
13739,True
13740,True
13741,True
13743,True
13744,True
13745,True
13746,True
13748,True
13749,True
13750,True
13751,True
13752,True
13753,True
13754,True
13755,True
13756,True
13757,True
13758,True
13759,True
13760,False
13761,True
13762,True
13764,True
13765,True
13767,True
13768,True
13769,True
13770,True
13771,True
13772,True
13773,True
13774,True
13775,True
13776,True
13777,True
13778,True
13779,True
13780,True
13781,True
13782,True
13783,True
13784,True
13785,True
13786,True
13787,True
13788,True
13789,True
13790,True
13791,True
13792,True
13793,True
13794,True
13795,True
13796,True
13797,True
13798,True
13799,True
13800,True
13801,True
13802,True
13803,True
13804,True
13805,True
13806,True
13807,True
13808,True
13809,True
13810,True
13811,True
13812,True
13815,True
13817,True
13818,True
13819,True
13820,True
13821,True
13822,True
13823,True
13824,True
13825,True
13826,True
13827,True
13828,True
13829,True
13830,True
13831,True
13832,True
13833,True
13834,True
13835,True
13836,True
13837,True
13838,True
13839,True
13840,True
13841,True
13842,True
13844,True
13845,True
13846,True
13847,True
13848,True
13849,True
13850,True
13851,True
13852,True
13853,True
13854,True
13855,True
13856,True
13857,True
13858,True
13859,True
13860,True
13862,True
13863,True
13865,True
13867,True
13869,True
13870,True
13871,True
13872,True
13873,True
13874,True
13875,True
13876,True
13877,True
13878,True
13879,True
13880,True
13881,True
13882,True
13883,True
13884,True
13885,True
13886,True
13887,True
13888,True
13889,True
13890,True
13891,True
13892,True
13895,True
13896,True
13897,True
13899,True
13900,True
13902,True
13903,True
13904,True
13905,True
13906,True
13907,True
13908,True
13909,True
13910,True
13912,True
13913,True
13914,True
13915,True
13916,True
13917,True
13918,True
13919,True
13920,True
13921,True
13922,True
13923,True
13924,True
13925,True
13926,True
13927,True
13928,True
13930,True
13931,True
13932,True
13933,True
13934,True
13936,True
13937,True
13938,True
13940,True
13941,True
13942,False
13944,True
13945,True
13946,True
13947,True
13948,True
13949,True
13950,True
13951,True
13952,True
13953,True
13954,True
13955,True
13957,True
13958,True
13959,True
13960,True
13961,True
13962,True
13964,True
13965,True
13966,True
13967,True
13968,True
13969,True
13970,True
13971,True
13972,True
13973,True
13974,True
13975,True
13976,True
13977,True
13978,True
13979,True
13980,True
13981,True
13982,True
13983,True
13984,True
13985,True
13986,True
13987,True
13988,True
13989,True
13990,True
13991,True
13992,True
13993,True
13994,True
13995,True
13996,True
13997,True
13998,True
13999,False
14000,True
14001,True
14002,True
14004,True
14006,True
14007,True
14008,True
14009,True
14010,True
14011,True
14012,True
14013,True
14014,True
14016,True
14017,False
14018,True
14020,True
14021,True
14022,True
14023,True
14024,True
14025,True
14026,True
14027,True
14028,True
14029,True
14030,True
14031,True
14032,True
14035,True
14036,True
14038,True
14039,True
14040,True
14041,True
14042,True
14043,True
14044,True
14045,True
14046,True
14047,True
14048,True
14049,True
14050,True
14051,True
14052,True
14053,True
14055,True
14057,True
14058,True
14059,True
14060,True
14061,True
14063,True
14064,True
14065,True
14066,True
14067,True
14068,True
14069,True
14070,True
14071,True
14072,True
14073,True
14074,True
14076,True
14077,True
14079,True
14080,True
14081,True
14082,True
14083,True
14084,True
14085,True
14086,True
14087,True
14088,True
14089,True
14091,True
14092,True
14093,True
14094,True
14095,True
14096,True
14097,True
14098,True
14099,True
14100,True
14102,True
14103,True
14104,True
14106,True
14107,True
14108,True
14109,True
14110,True
14111,True
14112,True
14113,True
14114,True
14115,True
14116,True
14117,True
14118,True
14119,True
14120,True
14122,True
14123,True
14124,True
14125,True
14126,True
14127,True
14128,True
14129,True
14130,True
14132,True
14133,True
14134,True
14135,True
14136,True
14137,True
14138,True
14139,True
14140,True
14141,True
14142,True
14143,True
14144,True
14145,True
14146,True
14147,True
14148,True
14150,True
14151,True
14152,True
14153,False
14154,True
14155,True
14156,True
14157,True
14158,True
14159,True
14161,True
14162,True
14163,True
14164,True
14165,True
14166,True
14167,True
14168,True
14169,True
14170,True
14171,True
14172,True
14173,True
14174,True
14175,True
14176,True
14177,True
14178,True
14179,True
14180,True
14181,True
14182,True
14183,True
14186,True
14187,True
14188,True
14189,True
14190,True
14191,True
14192,True
14193,True
14194,True
14195,True
14196,True
14197,True
14198,True
14199,True
14200,True
14201,True
14202,True
14203,True
14204,True
14206,True
14207,True
14208,True
14209,True
14210,True
14211,True
14212,True
14213,True
14214,True
14215,True
14216,True
14217,True
14218,True
14219,True
14220,True
14221,False
14222,True
14223,True
14224,True
14225,True
14226,True
14227,True
14228,True
14230,True
14231,True
14232,True
14233,True
14234,True
14235,True
14236,True
14238,True
14240,True
14241,False
14242,True
14243,True
14244,True
14245,True
14246,True
14247,True
14248,True
14249,True
14250,True
14252,True
14253,True
14254,True
14256,True
14257,True
14258,True
14259,True
14261,True
14264,True
14265,True
14266,True
14267,True
14268,True
14270,True
14271,True
14272,True
14273,True
14274,True
14275,True
14276,True
14277,True
14278,True
14280,True
14281,True
14282,True
14283,True
14284,True
14285,True
14286,True
14288,True
14289,True
14290,True
14292,True
14293,True
14294,True
14295,True
14296,True
14297,True
14298,True
14299,True
14300,True
14301,True
14302,True
14303,True
14304,True
14305,True
14306,True
14307,True
14308,True
14309,True
14310,True
14312,True
14314,True
14315,True
14316,True
14317,True
14318,True
14319,True
14320,True
14321,True
14322,True
14324,True
14325,True
14329,True
14330,True
14331,True
14332,True
14333,True
14334,True
14335,True
14336,True
14337,True
14338,True
14339,True
14340,True
14341,False
14342,True
14343,True
14344,True
14345,True
14346,True
14347,True
14348,True
14349,True
14350,True
14351,True
14352,True
14353,True
14354,True
14355,True
14356,True
14358,True
14359,True
14360,True
14361,True
14362,True
14363,True
14364,True
14366,True
14367,True
14368,True
14369,True
14370,True
14371,True
14372,True
14374,True
14375,True
14376,True
14377,True
14378,True
14379,True
14380,True
14382,True
14383,True
14384,True
14386,True
14387,True
14388,True
14389,True
14390,True
14391,True
14393,True
14394,True
14395,True
14397,True
14400,True
14401,True
14402,True
14403,True
14405,True
14406,True
14407,True
14409,True
14410,True
14411,True
14412,True
14413,True
14414,True
14415,True
14416,True
14417,True
14418,True
14419,True
14420,True
14421,True
14422,True
14423,True
14424,True
14425,True
14426,True
14427,True
14428,True
14429,True
14430,True
14431,True
14432,True
14433,True
14434,True
14436,True
14439,True
14440,True
14442,True
14443,True
14444,True
14445,True
14446,True
14447,True
14448,True
14449,True
14450,True
14451,True
14452,True
14453,True
14454,True
14455,True
14456,True
14457,True
14458,True
14459,True
14460,True
14461,True
14462,True
14463,True
14464,True
14465,True
14466,True
14467,True
14468,True
14469,True
14470,True
14471,True
14472,True
14473,True
14475,True
14476,True
14477,True
14478,True
14479,True
14480,True
14481,True
14482,True
14483,True
14484,True
14485,True
14487,True
14488,True
14490,True
14491,True
14492,True
14493,True
14494,True
14495,True
14496,True
14500,True
14501,True
14502,True
14503,True
14504,True
14505,True
14506,True
14508,True
14509,True
14510,True
14511,True
14512,True
14514,True
14515,True
14516,True
14517,True
14519,True
14520,True
14521,True
14522,True
14523,True
14524,True
14525,True
14526,True
14527,True
14528,True
14529,True
14531,True
14532,True
14533,True
14534,True
14535,True
14536,True
14537,True
14538,True
14540,True
14541,True
14542,True
14543,True
14544,True
14545,True
14546,True
14547,True
14548,True
14549,True
14550,True
14551,True
14552,True
14553,True
14554,True
14555,True
14556,True
14557,True
14558,True
14559,True
14561,True
14562,True
14563,True
14564,True
14565,True
14566,True
14567,True
14568,True
14569,True
14570,True
14571,True
14572,True
14573,True
14575,True
14576,True
